Date,Adj Close,Close,High,Low,Open,Volume,Return,Log_Return,Volatility_20,SMA_20,SMA_50,Momentum_20,Volume_Change,Drawdown
2017-06-06,9637.150390625,9637.150390625,9709.2998046875,9630.2001953125,9704.25,145900,-0.003922359487981697,-0.003930072114359614,0.0915308833284896,9514.68505859375,9336.06302734375,0.0343786574517313,0.14252153484729835,-0.003922359487981697
2017-06-07,9663.900390625,9663.900390625,9678.5498046875,9630.5498046875,9663.9501953125,160700,0.002775716774745085,0.002771871586730097,0.08671314962001277,9527.515087890624,9347.18103515625,0.027276752231244927,0.10143934201507876,-0.0011575300722638238
2017-06-08,9647.25,9647.25,9688.7001953125,9641.5,9682.400390625,155400,-0.0017229472523487832,-0.0017244332330555142,0.08738388189802442,9538.757568359375,9359.22203125,0.02386330447162055,-0.03298070939639075,-0.0028784829613551777
2017-06-09,9668.25,9668.25,9676.25,9608.150390625,9638.5498046875,159000,0.0021767861307626646,0.0021744203643893584,0.0864684265239977,9552.125048828126,9370.57103515625,0.028438723767524765,0.02316602316602312,-0.00070796267238038
2017-06-12,9616.400390625,9616.400390625,9647.0498046875,9598.5,9646.7001953125,141400,-0.005362874292141773,-0.005377306123000276,0.08872711504296103,9560.675048828125,9380.023046875,0.018104049900280028,-0.11069182389937104,-0.006067040249706723
2017-06-13,9606.900390625,9606.900390625,9654.150390625,9595.400390625,9615.5498046875,129700,-0.0009878956380873216,-0.0009883839285963953,0.08587339899140857,9565.407568359375,9388.6860546875,0.00995036827511897,-0.08274398868458277,-0.007048942285195259
2017-06-14,9618.150390625,9618.150390625,9627.400390625,9580.4501953125,9621.5498046875,181800,0.0011710332721861505,0.001170348147540874,0.08584255934393124,9570.027587890625,9397.5740625,0.009700064627457206,0.4016962220508866,-0.005886163558958879
2017-06-15,9578.0498046875,9578.0498046875,9621.400390625,9560.7998046875,9617.900390625,171100,-0.0041692616884621,-0.00417797729350316,0.07829936227842398,9577.457568359376,9404.37806640625,0.015759095843029147,-0.05885588558855881,-0.01003088429120258
2017-06-16,9588.0498046875,9588.0498046875,9615.849609375,9565.5,9595.4501953125,213200,0.001044053873587636,0.0010435092284018055,0.07822312296868082,9585.4650390625,9410.8360546875,0.016986752874664557,0.2460549386323787,-0.008997303201214613
2017-06-19,9657.5498046875,9657.5498046875,9673.2998046875,9614.900390625,9626.400390625,141700,0.007248606485755094,0.0072224616043765726,0.08144339130309551,9596.430029296875,9418.748046875,0.023235218889889442,-0.33536585365853655,-0.0018139146257982741
2017-06-20,9653.5,9653.5,9676.5,9643.75,9670.5,159500,-0.0004193408027297618,-0.00041942875067181194,0.07781879529190075,9609.797509765625,9427.85205078125,0.02848341420589562,0.12561750176429065,-0.0022324947801126704
2017-06-21,9633.599609375,9633.599609375,9650.4501953125,9608.599609375,9648.099609375,144000,-0.0020614689620345183,-0.0020635967138743832,0.07738310015177034,9623.45,9436.8950390625,0.02917027422371743,-0.09717868338557989,-0.004289361523450053
2017-06-22,9630.0,9630.0,9698.849609375,9617.75,9642.650390625,198800,-0.00037365154469337636,-0.00037372136982585634,0.05582866381648332,9629.4625,9444.7550390625,0.012644917058808103,0.38055555555555554,-0.004661410341584404
2017-06-23,9574.9501953125,9574.9501953125,9647.650390625,9565.2998046875,9643.25,175200,-0.005716490621754944,-0.005732892290795095,0.050947920924502385,9628.455029296874,9452.1850390625,-0.002099969242926103,-0.11871227364185111,-0.0103512540548375
2017-06-27,9511.400390625,9511.400390625,9615.400390625,9473.4501953125,9594.0498046875,203300,-0.006637089842891464,-0.006659213268124637,0.05576283651173785,9623.780029296875,9459.39705078125,-0.009734614227885352,0.16038812785388123,-0.01691964169458038
2017-06-28,9491.25,9491.25,9522.5,9474.349609375,9520.2001953125,172400,-0.0021185514012070916,-0.002120798705808072,0.055210694019972514,9617.1150390625,9466.4360546875,-0.013849978169636401,-0.15199212985735366,-0.019002347965167532
2017-06-29,9504.099609375,9504.099609375,9575.7998046875,9493.7998046875,9522.9501953125,259300,0.0013538374160411148,0.001352921804466218,0.05568123654269973,9611.25751953125,9474.4150390625,-0.012176213134987623,0.5040603248259861,-0.017674236638794305
2017-06-30,9520.900390625,9520.900390625,9535.7998046875,9448.75,9478.5,179600,0.0017677404426008625,0.0017661798283679123,0.056319230175725765,9606.49755859375,9482.763046875,-0.009899982593481793,-0.30736598534516,-0.015937739659091843
2017-07-03,9615.0,9615.0,9624.0,9543.5498046875,9587.9501953125,183000,0.009883477981521338,0.00983495586260243,0.06565023012063777,9604.57255859375,9492.3350390625,-0.003988190811622716,0.018930957683741756,-0.006211781976566355
2017-07-04,9613.2998046875,9613.2998046875,9650.650390625,9595.5,9645.900390625,144800,-0.00017682738559543498,-0.00017684302140083614,0.06501903498533629,9601.482568359375,9502.21302734375,-0.006387510948995034,-0.20874316939890714,-0.006387510948995034
2017-07-05,9637.599609375,9637.599609375,9643.650390625,9607.349609375,9619.75,130800,0.0025277277502206985,0.0025245384198064923,0.0642991344850491,9601.505029296875,9510.606015625,4.661323438903686e-05,-0.09668508287292821,-0.0038759290874549324
2017-07-06,9674.5498046875,9674.5498046875,9700.7001953125,9639.9501953125,9653.599609375,147400,0.003833962481337938,0.00382663157881288,0.06500680834482439,9602.0375,9517.96501953125,0.0011019788731299052,0.12691131498470942,-5.682677281870774e-05
2017-07-07,9665.7998046875,9665.7998046875,9684.25,9642.650390625,9670.349609375,141800,-0.0009044348498532528,-0.000904844097829429,0.06477392455876686,9602.964990234375,9524.2440234375,0.0019228075034336545,-0.037991858887381325,-0.0009612102265581512
2017-07-10,9771.0498046875,9771.0498046875,9782.150390625,9646.4501953125,9719.2998046875,37500,0.010888907501369838,0.010830050223587575,0.07494565214548807,9608.10498046875,9532.82201171875,0.010632720987510558,-0.7355430183356841,0.0
2017-07-11,9786.0498046875,9786.0498046875,9830.0498046875,9778.849609375,9797.4501953125,179700,0.001535147225716127,0.0015339700917757582,0.07166535512145607,9616.587451171876,9542.46201171875,0.017641675384886257,3.792,0.0
2017-07-12,9816.099609375,9816.099609375,9824.9501953125,9787.7001953125,9807.2998046875,145500,0.0030706776776372458,0.003065972775967725,0.07171264272627358,9627.047412109376,9552.5080078125,0.021775932948586485,-0.1903171953255426,0.0
2017-07-13,9891.7001953125,9891.7001953125,9897.25,9853.4501953125,9855.7998046875,181300,0.007701693029408263,0.0076721863955028615,0.075441598822992,9640.72490234375,9564.1030078125,0.02844099890080054,0.24604810996563575,0.0
2017-07-14,9886.349609375,9886.349609375,9913.2998046875,9845.4501953125,9913.2998046875,159600,-0.0005409167111671831,-0.0005410630593885717,0.07293664988977933,9656.139892578125,9574.6319921875,0.032188160531031906,-0.11969111969111967,-0.0005409167111671831
2017-07-17,9915.9501953125,9915.9501953125,9928.2001953125,9894.7001953125,9908.150390625,163500,0.0029940865038224906,0.0029896131536668747,0.07307236739897155,9672.534912109375,9587.245,0.034198861844114914,0.02443609022556381,0.0
2017-07-18,9827.150390625,9827.150390625,9885.349609375,9792.0498046875,9832.7001953125,293900,-0.008955249163058343,-0.008995588419495522,0.07918254158605562,9681.01494140625,9597.50701171875,0.01756145082008076,0.7975535168195718,-0.008955249163058343
2017-07-19,9899.599609375,9899.599609375,9905.0498046875,9851.650390625,9855.9501953125,200200,0.007372352703497453,0.007345309743460549,0.08224273244085134,9693.319921875,9609.16201171875,0.025493303918268095,-0.3188159237835999,-0.0016489177149385803
2017-07-20,9873.2998046875,9873.2998046875,9922.5498046875,9863.4501953125,9920.2001953125,161100,-0.002656653372384299,-0.002660188538483533,0.08258891020976923,9705.304931640625,9618.48201171875,0.024881685458386205,-0.1953046953046953,-0.004301190484514716
2017-07-21,9915.25,9915.25,9924.7001953125,9838.0,9899.599609375,187500,0.004248852576378193,0.004239851688892752,0.08302405841498361,9719.567431640626,9628.33900390625,0.02962097611630332,0.16387337057728124,-7.06130324081844e-05
2017-07-24,9966.400390625,9966.400390625,9982.0498046875,9919.599609375,9936.7998046875,174500,0.005158759549683589,0.005145498736317388,0.07942667634029262,9739.13994140625,9639.64900390625,0.04088273957854516,-0.06933333333333336,0.0
2017-07-25,9964.5498046875,9964.5498046875,10011.2998046875,9949.099609375,10010.5498046875,185500,-0.00018568247962835738,-0.00018569972075426088,0.07313738322222768,9761.797412109376,9650.0319921875,0.047642765045318836,0.06303724928366772,-0.00018568247962835738
2017-07-26,10020.650390625,10020.650390625,10025.9501953125,9965.9501953125,9983.650390625,197600,0.0056300171143817135,0.005614227803035337,0.07204379531636547,9788.267431640625,9660.2,0.055777731133939135,0.06522911051212943,0.0
2017-07-27,10020.5498046875,10020.5498046875,10114.849609375,10005.5,10063.25,287900,-1.0037865166290239e-05,-1.0037915545995924e-05,0.07254598257084795,9814.08994140625,9670.09599609375,0.054339728805353094,0.4569838056680162,-1.0037865166290239e-05
2017-07-28,10014.5,10014.5,10026.0498046875,9944.5,9996.5498046875,191600,-0.0006037397952625145,-0.0006039221195206731,0.0734097839617918,9838.769921875,9681.7969921875,0.0518437951373838,-0.33449114275790204,-0.0006137716001701765
2017-07-31,10077.099609375,10077.099609375,10085.900390625,10016.9501953125,10034.7001953125,237700,0.006250897136651945,0.006231441314613235,0.06967123385895956,9861.87490234375,9694.7809765625,0.04806028178627142,0.24060542797494788,0.0
2017-08-01,10114.650390625,10114.650390625,10128.599609375,10065.75,10101.0498046875,184300,0.0037263481265050746,0.003719422490879323,0.06917012420426547,9886.942431640626,9708.308984375,0.05215176850024372,-0.22465292385359692,0.0
2017-08-02,10081.5,10081.5,10137.849609375,10054.2001953125,10136.2998046875,161500,-0.0032774628232060676,-0.0032828454686495033,0.07219501143143767,9909.137451171875,9722.2159765625,0.046059227257500446,-0.12371134020618557,-0.0032774628232060676
2017-08-03,10013.650390625,10013.650390625,10081.150390625,9998.25,10081.150390625,192700,-0.006730110536626532,-0.006752859858295522,0.07861517410186089,9926.09248046875,9735.27798828125,0.035050787146002405,0.193188854489164,-0.009985515672752632
2017-08-04,10066.400390625,10066.400390625,10075.25,9988.349609375,10008.599609375,178600,0.0052678092346210015,0.005253982862758577,0.07892428165408379,9946.122509765624,9746.41099609375,0.04144515653461256,-0.07317073170731703,-0.004770308229805065
2017-08-07,10057.400390625,10057.400390625,10088.099609375,10046.349609375,10074.7998046875,137400,-0.000894063384204502,-0.0008944632972548343,0.07227965836108648,9960.4400390625,9755.65701171875,0.029306020505609043,-0.2306830907054871,-0.005660106656089958
2017-08-08,9978.5498046875,9978.5498046875,10083.7998046875,9947.0,10068.349609375,203300,-0.007840056363968673,-0.007870951189924851,0.07947619456951517,9970.0650390625,9763.13,0.01967085839965721,0.47962154294032033,-0.013455787464848767
2017-08-09,9908.0498046875,9908.0498046875,9969.7998046875,9893.0498046875,9961.150390625,169200,-0.007065154895241621,-0.007090231284273741,0.08397942256043266,9974.662548828124,9768.8,0.00936728425460176,-0.16773241515002457,-0.020425875137413785
2017-08-10,9820.25,9820.25,9892.650390625,9776.2001953125,9872.849609375,235500,-0.008861461782919355,-0.008900958038211523,0.08570553903233111,9971.0900390625,9772.78,-0.007223247156879942,0.39184397163120566,-0.029106333808420315
2017-08-11,9710.7998046875,9710.7998046875,9771.650390625,9685.5498046875,9712.150390625,285900,-0.011145357329243155,-0.01120793220489222,0.09396609164161109,9962.312548828126,9774.67400390625,-0.017756787047165545,0.21401273885350314,-0.03992729064682432
2017-08-14,9794.150390625,9794.150390625,9818.2998046875,9752.099609375,9755.75,195600,0.008583287433983067,0.008546660459731773,0.09895184447223486,9956.22255859375,9777.48701171875,-0.012283220698816932,-0.3158447009443861,-0.03168671062492312
2017-08-16,9897.2998046875,9897.2998046875,9903.9501953125,9773.849609375,9825.849609375,219500,0.010531736796816515,0.010476664391422662,0.10120139356144006,9959.730029296876,9781.931015625,0.00713832711153195,0.1221881390593047,-0.021488689924365256
2017-08-17,9904.150390625,9904.150390625,9947.7998046875,9883.75,9945.5498046875,197600,0.0006921671640436333,0.0006919277268328227,0.09780536364150738,9959.957568359376,9787.271015625,0.0004596934653489093,-0.09977220956719812,-0.020811396525885595
2017-08-18,9837.400390625,9837.400390625,9865.9501953125,9783.650390625,9865.9501953125,246300,-0.006739598791147605,-0.006762412448120804,0.10034888626604248,9958.16259765625,9790.741015625,-0.0036360097204235498,0.24645748987854255,-0.02741073485416512
2017-08-21,9754.349609375,9754.349609375,9884.349609375,9740.099609375,9864.25,205300,-0.008442350412935062,-0.008478188903126932,0.10303454870467942,9950.117578125,9792.8830078125,-0.016227567698746892,-0.1664636622005684,-0.03562167423838525
2017-08-22,9765.5498046875,9765.5498046875,9828.4501953125,9752.599609375,9815.75,183600,0.0011482257414410224,0.0011475670344457027,0.10092113152758142,9940.075048828125,9794.82900390625,-0.020152771117487145,-0.1056989771066732,-0.03451435022025795
2017-08-23,9852.5,9852.5,9857.900390625,9786.75,9803.0498046875,168600,0.008903768559017866,0.008864363739937172,0.10684966116932021,9934.47255859375,9799.55099609375,-0.011244843659147574,-0.0816993464052288,-0.025917889447566123
2017-08-24,9857.0498046875,9857.0498046875,9881.5,9848.849609375,9881.2001953125,184700,0.00046179189926420783,0.0004616853061997081,0.10443534332382373,9926.292529296876,9804.553984375,-0.016326344055527575,0.09549228944246746,-0.025468066219694885
2017-08-28,9912.7998046875,9912.7998046875,9925.75,9882.0,9907.150390625,159600,0.005655850493267112,0.005639916223863896,0.10691495072194628,9920.905029296875,9810.44697265625,-0.010752902994364266,-0.13589604764482943,-0.019956259301318946
2017-08-29,9796.0498046875,9796.0498046875,9887.349609375,9783.75,9886.400390625,173300,-0.011777701789638884,-0.011847608353940924,0.11420421932363833,9909.98251953125,9814.80697265625,-0.021813390115582365,0.08583959899749383,-0.031498922220070225
2017-08-30,9884.400390625,9884.400390625,9909.4501953125,9850.7998046875,9859.5,157800,0.009019001301445284,0.0089785730092648,0.1169279428258753,9900.34755859375,9820.733984375,-0.01912248823765983,-0.0894402769763416,-0.02276400973912185
2017-08-31,9917.900390625,9917.900390625,9925.099609375,9856.9501953125,9905.7001953125,327700,0.0033891787742403867,0.0033834484516002566,0.11675536118490494,9890.51005859375,9825.94099609375,-0.019451982263505863,1.076679340937896,-0.019451982263505863
2017-09-01,9974.400390625,9974.400390625,9983.4501953125,9909.849609375,9937.650390625,157800,0.00569677026131532,0.005680605029627355,0.1187312909317578,9885.155078125,9832.35900390625,-0.010623380387343118,-0.518462007934086,-0.013866025476272914
2017-09-04,9912.849609375,9912.849609375,9988.400390625,9861.0,9984.150390625,148800,-0.006170875324781666,-0.006189993868598528,0.11835649201571033,9880.1150390625,9837.94400390625,-0.010066337181530938,-0.057034220532319435,-0.01995133528659021
2017-09-05,9952.2001953125,9952.2001953125,9963.099609375,9901.0498046875,9933.25,139200,0.003969654285916446,0.003961795997934277,0.11760896172837815,9874.405029296875,9844.3880078125,-0.011344690344212482,-0.06451612903225812,-0.01606088090430402
2017-09-06,9916.2001953125,9916.2001953125,9931.5498046875,9882.5498046875,9899.25,149200,-0.0036172905783141696,-0.0036238487939692175,0.11810668465324564,9867.34501953125,9851.2130078125,-0.01403943263948404,0.07183908045977017,-0.019620074609443594
2017-09-07,9929.900390625,9929.900390625,9964.849609375,9917.2001953125,9945.849609375,188800,0.0013815972895521167,0.001380643762176384,0.11519342216059664,9864.912548828124,9859.5830078125,-0.004875399232827093,0.2654155495978552,-0.01826558436179271
2017-09-08,9934.7998046875,9934.7998046875,9963.599609375,9913.2998046875,9958.650390625,163600,0.0004934001218306339,0.0004932784400140928,0.11232548181734812,9866.250048828126,9868.45400390625,0.0026998249430825183,-0.13347457627118642,-0.01778119648151144
2017-09-11,10006.0498046875,10006.0498046875,10028.650390625,9968.7998046875,9971.75,173000,0.007171760015373785,0.007146165244692658,0.1096146763627081,9875.5400390625,9878.4930078125,0.018920068703699,0.057457212713936334,-0.010736958940089414
2017-09-12,10093.0498046875,10093.0498046875,10097.5498046875,10028.0498046875,10056.849609375,182600,0.008694739852208588,0.008657158285843384,0.10289694525652776,9894.6525390625,9889.93599609375,0.03936339000784295,0.05549132947976876,-0.00213557415266874
2017-09-13,10079.2998046875,10079.2998046875,10131.9501953125,10063.150390625,10099.25,215000,-0.0013623236054590704,-0.0013632524119145414,0.10042881813190391,9908.910009765625,9899.2219921875,0.029114257254559517,0.1774370208105147,-0.0034949884150484722
2017-09-14,10086.599609375,10086.599609375,10126.5,10070.349609375,10107.400390625,225600,0.0007242372812548137,0.0007239751479918529,0.09457944469280241,9918.375,9908.68798828125,0.0191264090633938,0.049302325581395356,-0.0027732823347013102
2017-09-15,10085.400390625,10085.400390625,10115.150390625,10043.650390625,10062.349609375,266600,-0.00011889227256378643,-0.0001188993408102696,0.09465224511066198,9927.4375,9917.64400390625,0.018300408702554227,0.18173758865248235,-0.0028918448854259315
2017-09-18,10153.099609375,10153.099609375,10171.7001953125,10131.2998046875,10133.099609375,156100,0.006712596042585561,0.006690166885736892,0.0922093997596768,9943.2224609375,9927.215,0.03209173218677375,-0.4144786196549137,0.0
2017-09-19,10147.5498046875,10147.5498046875,10178.9501953125,10129.9501953125,10175.599609375,187500,-0.0005466118624873895,-0.0005467613092135457,0.08473005033584788,9962.882470703125,9936.85,0.040310242205650715,0.2011531069827035,-0.0005466118624873895
2017-09-20,10141.150390625,10141.150390625,10171.0498046875,10134.2001953125,10160.9501953125,199400,-0.0006306363787978997,-0.000630835313560427,0.08519454271258484,9981.6625,9944.25201171875,0.03846179615583045,0.06346666666666656,-0.0011769035279597384
2017-09-21,10121.900390625,10121.900390625,10158.900390625,10058.599609375,10139.599609375,191800,-0.0018982067377479872,-0.001900010615274047,0.08201092387713127,9995.13251953125,9950.9690234375,0.02734335352702355,-0.03811434302908723,-0.003072876259501256
2017-09-22,9964.400390625,9964.400390625,10095.0498046875,9952.7998046875,10094.349609375,226600,-0.01556031910231781,-0.01568265154818977,0.10193018072766752,10000.500048828126,9953.9350390625,0.010890741962818362,0.18143899895724713,-0.018585380426659248
2017-09-25,9872.599609375,9872.599609375,9960.5,9816.0498046875,9960.099609375,221400,-0.009212875602266135,-0.009255576609087487,0.10569263592640098,9998.4900390625,9953.55302734375,-0.0040553825462600335,-0.02294792586054717,-0.027627031231033827
2017-09-26,9871.5,9871.5,9891.349609375,9813.0,9875.25,190900,-0.00011137992205778602,-0.00011138612526191736,0.09633958318807055,10002.262548828125,9953.25603515625,0.007702104094692963,-0.1377597109304426,-0.02773533405650641
2017-09-27,9735.75,9735.75,9921.0498046875,9714.400390625,9920.599609375,200100,-0.013751709466646389,-0.013847140123069935,0.1031600565139167,9994.830029296874,9949.65203125,-0.015038888020561081,0.04819277108433728,-0.04110563526724731
2017-09-28,9768.9501953125,9768.9501953125,9789.2001953125,9687.5498046875,9736.400390625,385000,0.003410132276660871,0.0034043309606841105,0.10317120073683789,9987.38251953125,9948.48802734375,-0.015018319346431053,0.9240379810094952,-0.03783567864416404
2017-09-29,9788.599609375,9788.599609375,9854.0,9775.349609375,9814.2998046875,196300,0.002011415113154058,0.0020093949262780385,0.1009318427419116,9978.09248046875,9946.26802734375,-0.018627764474407393,-0.4901298701298701,-0.03590036678685138
2017-10-03,9859.5,9859.5,9895.400390625,9831.0498046875,9893.2998046875,162800,0.007243159742390093,0.00721705404356513,0.1028835704977323,9975.425,9945.99203125,-0.005381864093302213,-0.17065715741212428,-0.028917239135908934
2017-10-04,9914.900390625,9914.900390625,9938.2998046875,9850.650390625,9884.349609375,156200,0.005618985813175215,0.005603258200374948,0.10393859380357368,9973.560009765624,9945.9850390625,-0.003747895335251439,-0.04054054054054057,-0.023460738879194643
2017-10-05,9888.7001953125,9888.7001953125,9945.9501953125,9881.849609375,9927.0,147800,-0.0026425071639926134,-0.0026460047490028745,0.10356713504971725,9972.185009765624,9944.43103515625,-0.0027732396944748494,-0.05377720870678615,-0.02604125087262643
2017-10-06,9979.7001953125,9979.7001953125,9989.349609375,9906.599609375,9908.150390625,195800,0.009202422785872022,0.009160338481321154,0.10863849788984037,9974.675,9944.73404296875,0.005015136378861973,0.32476319350473615,-0.0170784706871574
2017-10-09,9988.75,9988.75,10015.75,9959.4501953125,9988.2001953125,143900,0.0009068212982741297,0.0009064103842389305,0.10866065707977461,9977.372509765624,9944.09603515625,0.0054304260149302674,-0.26506639427987744,-0.01618713650984427
2017-10-10,10016.9501953125,10016.9501953125,10034.0,10002.2998046875,10013.7001953125,148600,0.0028231956263296,0.0028192178944088774,0.10608439828287475,9977.917529296876,9944.02404296875,0.0010893800088715988,0.03266157053509389,-0.013409640336512041
2017-10-11,9984.7998046875,9984.7998046875,10067.25,9955.7998046875,10042.599609375,189700,-0.0032095987299651796,-0.00321476053982032,0.10159045805412668,9972.505029296875,9943.4300390625,-0.010725202202977901,0.27658142664872143,-0.016576199501883937
2017-10-12,10096.400390625,10096.400390625,10104.4501953125,9977.099609375,10011.2001953125,200900,0.011177047924897598,0.011115046293774924,0.10958906315525527,9973.36005859375,9943.8160546875,0.0016966045527833096,0.05904059040590415,-0.005584424553231604
2017-10-13,10167.4501953125,10167.4501953125,10191.900390625,10120.099609375,10123.7001953125,230100,0.007037142143597297,0.007012497012134821,0.11231502459902871,9977.402587890625,9944.87205078125,0.008015643434716502,0.145345943255351,0.0
2017-10-16,10230.849609375,10230.849609375,10242.9501953125,10175.099609375,10207.400390625,203000,0.006235527378509298,0.006216166917771876,0.11416338937153195,9984.675048828125,9947.85904296875,0.014421759485642616,-0.11777488048674489,0.0
2017-10-17,10234.4501953125,10234.4501953125,10251.849609375,10212.599609375,10227.650390625,195700,0.00035193420634405115,0.0003518722920273383,0.11195988064323342,9988.742578125,9952.2750390625,0.008012389227658456,-0.03596059113300487,0.0
2017-10-18,10210.849609375,10210.849609375,10236.4501953125,10175.75,10209.400390625,254200,-0.0023059945074831445,-0.0023086574073600593,0.11233134705133209,9991.907568359375,9955.1640234375,0.006237939788998004,0.2989269289729177,-0.0023059945074831445
2017-10-19,10146.5498046875,10146.5498046875,10211.9501953125,10123.349609375,10210.349609375,30200,-0.006297204164917303,-0.006317115188263494,0.11475098709800914,9992.1775390625,9956.94701171875,0.0005324261897832194,-0.8811959087332809,-0.00858867735418356
2017-10-23,10184.849609375,10184.849609375,10224.150390625,10124.5,10176.650390625,218100,0.00377466285828576,0.003767556695072139,0.11525133187812461,9995.325,9961.0730078125,0.006219110672962547,6.2218543046357615,-0.004846433857308541
2017-10-24,10207.7001953125,10207.7001953125,10237.75,10182.400390625,10218.5498046875,217200,0.0022435859942857572,0.002241072913402321,0.09862573480406685,10007.489990234375,9967.066015625,0.024416903692108693,-0.004126547455295726,-0.002613721254147272
2017-10-25,10295.349609375,10295.349609375,10340.5498046875,10240.900390625,10321.150390625,594200,0.008586597606260904,0.008549942456258083,0.09370407374324845,10028.627490234376,9976.5680078125,0.04282053529230101,1.7357274401473295,0.0
2017-10-26,10343.7998046875,10343.7998046875,10355.650390625,10271.849609375,10291.7998046875,429700,0.004706027201677676,0.004694988474485417,0.09375521019627389,10052.24248046875,9989.2280078125,0.04784478596844455,-0.27684281386738474,0.0
2017-10-27,10323.0498046875,10323.0498046875,10366.150390625,10311.2998046875,10362.2998046875,312700,-0.002006032637116295,-0.0020080474155119445,0.07398371103423741,10081.607470703126,9999.80599609375,0.0603240433133041,-0.2722829881312544,-0.002006032637116295
2017-10-30,10363.650390625,10363.650390625,10384.5,10344.2998046875,10353.849609375,236900,0.00393300300838062,0.003925288971653147,0.07405120866818742,10111.34248046875,10009.1330078125,0.060876571527394896,-0.24240486088903102,0.0
2017-10-31,10335.2998046875,10335.2998046875,10367.7001953125,10323.9501953125,10364.900390625,232600,-0.002735579151063039,-0.0027393276855447964,0.076725498422412,10138.677490234375,10017.75599609375,0.055850705629935105,-0.018151118615449602,-0.002735579151063039
2017-11-01,10440.5,10440.5,10451.650390625,10383.0498046875,10390.349609375,260300,0.010178727013297362,0.010127272636955603,0.07962965734907079,10167.727490234374,10029.81798828125,0.058927937522186724,0.11908856405846957,0.0
2017-11-02,10423.7998046875,10423.7998046875,10453.0,10412.5498046875,10440.5,201500,-0.0015995589591015769,-0.001600839619376669,0.08044329186512489,10193.1724609375,10043.2069921875,0.05132672987251463,-0.22589320015366887,-0.0015995589591015769
2017-11-03,10452.5,10452.5,10461.7001953125,10403.599609375,10461.5498046875,199900,0.0027533333189682097,0.002749549839980272,0.07810914216850953,10221.362451171875,10056.94599609375,0.05701455131127897,-0.007940446650124056,0.0
2017-11-06,10451.7998046875,10451.7998046875,10490.4501953125,10413.75,10431.75,193600,-6.698831021290097e-05,-6.699055402996047e-05,0.07490191212266999,10244.967431640625,10068.9319921875,0.04730599117564149,-0.031515757878939454,-6.698831021290097e-05
2017-11-07,10350.150390625,10350.150390625,10485.75,10340.7998046875,10477.150390625,286900,-0.009725541625559164,-0.009773143593572503,0.0862860588358917,10263.037451171875,10078.79400390625,0.03618074239769742,0.4819214876033058,-0.009791878438172641
2017-11-08,10303.150390625,10303.150390625,10384.25,10285.5,10361.9501953125,274500,-0.004540996818999998,-0.004551338464517429,0.08902824207652162,10277.3474609375,10086.601015625,0.02857159012794419,-0.04322063436737544,-0.014288410368332949
2017-11-09,10308.9501953125,10308.9501953125,10368.4501953125,10266.9501953125,10358.650390625,240200,0.0005629156585715833,0.0005627572809849458,0.08742169462056157,10293.55498046875,10096.8590234375,0.03246438556262521,-0.1249544626593807,-0.013733537879693891
2017-11-10,10321.75,10321.75,10344.9501953125,10254.099609375,10304.349609375,279400,0.0012416205767800115,0.0012408504033945,0.07986324129335098,10304.8224609375,10105.606015625,0.022319797220428095,0.1631973355537053,-0.012508969146137305
2017-11-13,10224.9501953125,10224.9501953125,10334.150390625,10216.25,10322.0,210300,-0.009378235734008311,-0.009422488277922888,0.08488532483373079,10307.6974609375,10111.74701171875,0.005655301859900819,-0.24731567644953467,-0.021769892818703673
2017-11-14,10186.599609375,10186.599609375,10248.0,10175.5498046875,10223.400390625,305000,-0.0037506868204679744,-0.003757738283689395,0.08299960545212677,10305.4849609375,10115.99099609375,-0.004325153989112707,0.45030908226343325,-0.025438927589093496
2017-11-15,10118.0498046875,10118.0498046875,10175.4501953125,10094.0,10171.9501953125,207400,-0.00672940994209803,-0.0067521545169891405,0.08612590961466197,10299.66494140625,10120.095,-0.011373389718415283,-0.31999999999999995,-0.03199714855895719
2017-11-16,10214.75,10214.75,10232.25,10139.2001953125,10152.900390625,182600,0.009557197007243445,0.009511815914835575,0.09291733844835384,10299.8599609375,10125.34599609375,0.00038198492527197203,-0.11957569913211186,-0.022745754604161728
2017-11-17,10283.599609375,10283.599609375,10343.599609375,10268.0498046875,10324.5498046875,203300,0.006740214824151325,0.006717601133431633,0.0926476809091275,10306.712451171876,10132.693984375,0.013507035132689804,0.1133625410733845,-0.016158851052379797
2017-11-20,10298.75,10298.75,10309.849609375,10261.5,10287.2001953125,147200,0.0014732575363192169,0.001472173357154509,0.09198600904415971,10312.407470703125,10140.0709765625,0.011183315904847113,-0.27594687653713723,-0.014709399665151834
2017-11-21,10326.900390625,10326.900390625,10358.7001953125,10315.0498046875,10329.25,186100,0.0027333793542905216,0.0027296504663746014,0.09212096174568503,10318.36748046875,10147.91298828125,0.011677478083382375,0.26426630434782616,-0.012016226680220066
2017-11-22,10342.2998046875,10342.2998046875,10368.7001953125,10309.5498046875,10350.7998046875,157600,0.00149119420929833,0.0014900834832817704,0.08730303767013992,10320.714990234375,10154.63798828125,0.004560330352428865,-0.153143471252015,-0.010542950998564948
2017-11-23,10348.75,10348.75,10374.2998046875,10307.2998046875,10358.4501953125,153000,0.0006236712756650942,0.0006234768735595227,0.08572160987461679,10320.9625,10159.7519921875,0.0004785664268420753,-0.029187817258883197,-0.009925855058598443
