Date,Adj Close,Close,High,Low,Open,Volume,Return,Log_Return,Volatility_20,SMA_20,SMA_50,Momentum_20,Volume_Change,Drawdown,Regime,Raw_State
2019-05-21,11709.099609375,11709.099609375,11883.5498046875,11682.7998046875,11863.650390625,381000,-0.0100733743897025,-0.0101244541453482,0.1904785925568268,11512.165087890626,11488.09908203125,-0.0037182795622087,-0.1572660915726609,-0.0100733743897025,2,0
2019-05-22,11737.900390625,11737.900390625,11784.7998046875,11682.400390625,11727.9501953125,355900,0.0024596922232125,0.0024566721316128,0.1839308308321885,11519.33759765625,11503.1080859375,0.0123723154523096,-0.0658792650918634,-0.007638459567138,2,0
2019-05-23,11657.0498046875,11657.0498046875,12041.150390625,11614.5,11901.2998046875,569000,-0.0068879938700173,-0.0069118255980392,0.1857371875454961,11523.392578125,11515.18908203125,0.0070058706202658,0.5987636976678843,-0.0144738397744805,2,0
2019-05-24,11844.099609375,11844.099609375,11859.0,11658.099609375,11748.0,374600,0.0160460672143893,0.0159186898748304,0.1887348648729273,11529.2900390625,11530.9070703125,0.0100586479638109,-0.3416520210896309,0.0,2,0
2019-05-27,11924.75,11924.75,11957.150390625,11812.400390625,11855.5,348400,0.0068093306612486,0.0067862518773673,0.1876816330249548,11543.437548828126,11548.6940625,0.0243046779758719,-0.0699412706887346,0.0,2,0
2019-05-28,11928.75,11928.75,11958.5498046875,11864.900390625,11958.349609375,598300,0.0003354368016101,0.0003353805552639,0.1850152965779556,11552.142529296874,11563.90806640625,0.0148111261151462,0.7172789896670493,0.0,2,0
2019-05-29,11861.099609375,11861.099609375,11931.900390625,11836.7998046875,11905.7998046875,318100,-0.0056712053337525,-0.0056873476786873,0.1863819960526289,11557.789990234374,11575.1060546875,0.0096142128755973,-0.4683269262911582,-0.0056712053337525,2,0
2019-05-30,11945.900390625,11945.900390625,11968.5498046875,11859.400390625,11865.2998046875,421200,0.0071494873192847,0.0071240509010948,0.1875841493499374,11568.847509765625,11587.19005859375,0.0188618427365188,0.3241119144922979,0.0,2,0
2019-05-31,11922.7998046875,11922.7998046875,12039.25,11829.4501953125,11999.7998046875,438900,-0.0019337668306382,-0.001935638971628,0.1877323894835859,11579.375,11598.7810546875,0.0179768878471258,0.042022792022792,-0.0019337668306382,2,0
2019-06-03,12088.5498046875,12088.5498046875,12103.0498046875,11920.099609375,11953.75,315300,0.0139019360146293,0.0138061904475292,0.1886168662592258,11603.889990234376,11612.01505859375,0.04227360202509,-0.2816131237183868,0.0,2,0
2019-06-04,12021.650390625,12021.650390625,12095.2001953125,12005.849609375,12052.650390625,289200,-0.0055341141115669,-0.0055494840533033,0.1865590064447892,11630.077490234376,11623.2040625,0.0455517948674393,-0.082778306374881,-0.0055341141115669,2,0
2019-06-06,11843.75,11843.75,12039.7998046875,11830.25,12039.7998046875,415200,-0.0147983334105052,-0.0149089211116321,0.1896464377230082,11654.29248046875,11629.4310546875,0.0426340884779219,0.4356846473029045,-0.0202505518563174,2,0
2019-06-07,11870.650390625,11870.650390625,11897.5,11769.5,11865.2001953125,302500,0.0022712730870713,0.0022686976453037,0.1877429550946081,11682.735009765624,11636.42306640625,0.050332743082351,-0.2714354527938343,-0.0180252733026757,2,0
2019-06-10,11922.7001953125,11922.7001953125,11975.0498046875,11871.75,11934.900390625,303300,0.0043847475053773,0.0043751625083482,0.1870895150729692,11714.925,11645.7390625,0.0570800151070245,0.0026446280991736,-0.013719562069446,2,0
2019-06-11,11965.599609375,11965.599609375,12000.349609375,11904.349609375,11959.849609375,332200,0.0035981290613484,0.0035916712809597,0.1791506786924314,11755.794970703126,11657.9660546875,0.0733211998118039,0.0952851961754039,-0.0101707977630884,2,0
2019-06-12,11906.2001953125,11906.2001953125,11962.4501953125,11866.349609375,11962.4501953125,283700,-0.0049641819885031,-0.0049765444699523,0.1812263973656211,11790.002490234376,11666.42505859375,0.060964832854264,-0.1459963877182419,-0.0150844900605274,2,0
2019-06-13,11914.0498046875,11914.0498046875,11931.349609375,11817.0498046875,11873.900390625,447900,0.0006592875347493,0.0006590703001973,0.1785068925810043,11827.85498046875,11675.80505859375,0.0678542443925338,0.5787804018329221,-0.0144351475420431,2,0
2019-06-14,11823.2998046875,11823.2998046875,11911.849609375,11797.7001953125,11910.099609375,390300,-0.0076170572968643,-0.0076462152373002,0.181227166151569,11856.164990234374,11680.8710546875,0.0502971648968055,-0.1286001339584729,-0.021942251492991,2,0
2019-06-17,11672.150390625,11672.150390625,11844.0498046875,11657.75,11844.0,295500,-0.0127840295483816,-0.0128664484379438,0.1842842997281916,11869.414990234374,11680.9310546875,0.0232310428919908,-0.2428900845503458,-0.0344457706499281,0,1
2019-06-18,11691.5,11691.5,11727.2001953125,11641.150390625,11677.0498046875,365500,0.0016577587443133,0.0016563861789982,0.1297235997851546,11862.577490234376,11680.49705078125,-0.0115613045040474,0.2368866328257191,-0.0328451146831143,0,1
2019-06-19,11691.4501953125,11691.4501953125,11802.5,11625.099609375,11744.4501953125,446900,-4.259905700743083e-06,-4.259914774167141e-06,0.1247270829682321,11861.69501953125,11681.44705078125,-0.0015073246151539,0.2227086183310533,-0.0328492346717237,0,1
2019-06-20,11831.75,11831.75,11843.5,11635.0498046875,11653.650390625,442000,0.0120002054786796,0.0119287739074267,0.1316189209372517,11866.3875,11686.12205078125,0.0079954341280623,-0.0109644215708212,-0.021243226758922,0,1
2019-06-21,11724.099609375,11724.099609375,11827.9501953125,11705.099609375,11827.599609375,468400,-0.0090984335051873,-0.0091400770377047,0.1334847387796505,11869.739990234377,11687.2850390625,0.0057518673944876,0.0597285067873303,-0.0301483801780076,0,1
2019-06-24,11699.650390625,11699.650390625,11754.0,11670.2001953125,11725.7998046875,277600,-0.0020853813567439,-0.0020875587921609,0.120154020624969,11862.517529296874,11689.188046875,-0.0121958801018241,-0.4073441502988898,-0.0321708906647925,0,1
2019-06-25,11796.4501953125,11796.4501953125,11814.400390625,11651.0,11681.0,300500,0.0082737348087824,0.0082396950931069,0.1214450554044006,11856.1025390625,11691.678046875,-0.0107591190328937,0.082492795389049,-0.0241633292739328,0,1
2019-06-26,11847.5498046875,11847.5498046875,11871.849609375,11757.5498046875,11768.150390625,327900,0.0043317785036134,0.0043224233576614,0.1226453065710955,11852.042529296876,11696.943046875,-0.0068071000995494,0.0911813643926788,-0.0199362209606439,0,1
2019-06-27,11841.5498046875,11841.5498046875,11911.150390625,11821.0498046875,11860.849609375,480200,-0.0005064338279993,-0.0005065621089227,0.1210181802654889,11851.0650390625,11701.8400390625,-0.001648228691381,0.4644708752668496,-0.0204325584119463,0,1
2019-06-28,11788.849609375,11788.849609375,11871.7001953125,11775.5,11861.150390625,303900,-0.0044504474652159,-0.004460380187531,0.1188351664667217,11843.2125,11704.74802734375,-0.0131468349906258,-0.3671386922115784,-0.0247920718493699,0,1
2019-07-01,11865.599609375,11865.599609375,11884.650390625,11830.7998046875,11839.900390625,278400,0.0065103892697864,0.0064892882200805,0.12137312157324,11840.352490234374,11708.25302734375,-0.0047975472413795,-0.08390918065153,-0.0184430886181276,0,1
2019-07-02,11910.2998046875,11910.2998046875,11917.4501953125,11814.7001953125,11890.2998046875,363200,0.0037672091410518,0.0037601309797355,0.11072420198895,11831.439990234376,11710.716015625,-0.014745358449107,0.3045977011494252,-0.014745358449107,0,1
2019-07-03,11916.75,11916.75,11945.2001953125,11887.0498046875,11932.150390625,340500,0.0005415644793391,0.0005414178862205,0.1093191589010163,11826.194970703124,11713.99501953125,-0.0087259558560117,-0.0625,-0.0142117795321389,0,1
2019-07-04,11946.75,11946.75,11969.25,11923.650390625,11928.7998046875,333600,0.0025174649128327,0.0025143014062712,0.0953292192034709,11831.344970703123,11721.041015625,0.0086965699208443,-0.0202643171806167,-0.0117300922756272,0,1
2019-07-05,11811.150390625,11811.150390625,11981.75,11797.900390625,11964.75,530700,-0.0113503345575156,-0.0114152412136924,0.1038299760546979,11828.369970703125,11725.74501953125,-0.0050123622583468,0.5908273381294964,-0.0229472863614239,0,1
2019-07-08,11558.599609375,11558.599609375,11771.900390625,11523.2998046875,11770.400390625,464000,-0.021382403313606,-0.0216143187984928,0.126893269519953,11810.16494140625,11722.39400390625,-0.0305384334062722,-0.1256830601092896,-0.0438390215430972,0,1
2019-07-09,11555.900390625,11555.900390625,11582.5498046875,11461.0,11531.599609375,442500,-0.0002335247210926,-0.000233551992236,0.1255566616713685,11789.67998046875,11720.676015625,-0.0342397566461276,-0.0463362068965517,-0.044062308768911,0,1
2019-07-10,11498.900390625,11498.900390625,11593.7001953125,11475.650390625,11536.150390625,337600,-0.004932545113165,-0.0049447502653284,0.1255458484099647,11769.314990234376,11715.561015625,-0.0342090505791977,-0.2370621468926553,-0.0487775145562833,0,1
2019-07-11,11582.900390625,11582.900390625,11599.0,11519.5,11561.4501953125,317300,0.0073050463215147,0.0072784937042869,0.1293644874460333,11752.75751953125,11712.256015625,-0.0277948656830535,-0.0601303317535545,-0.0418287902380505,0,1
2019-07-12,11552.5,11552.5,11639.5498046875,11538.599609375,11601.150390625,359400,-0.002624592252352,-0.002628042532973,0.1273666455980728,11739.217529296877,11708.811015625,-0.0229039108506863,0.1326820044122281,-0.0443435989716185,0,1
2019-07-15,11588.349609375,11588.349609375,11618.400390625,11532.2998046875,11614.75,368800,0.0031031905972733,0.0030983856392325,0.1203142828969945,11735.027490234375,11706.3330078125,-0.0071795494785013,0.0261547022815804,-0.0413780150137231,2,2
2019-07-16,11662.599609375,11662.599609375,11670.0498046875,11573.9501953125,11596.650390625,480200,0.0064072971995883,0.0063868577322556,0.1225174915084021,11733.582470703124,11707.62,-0.0024719146922977,0.3020607375271149,-0.0352358390538567,2,2
2019-07-17,11687.5,11687.5,11706.650390625,11651.150390625,11670.75,464800,0.0021350634900458,0.0021327874810327,0.1227796935550322,11733.3849609375,11711.4119921875,-0.0003378704306574,-0.032069970845481,-0.0331760063173158,2,2
2019-07-18,11596.900390625,11596.900390625,11677.150390625,11582.400390625,11675.599609375,498300,-0.0077518382352941,-0.0077820399135673,0.1171507590768249,11721.64248046875,11716.16099609375,-0.0198491017284002,0.0720740103270223,-0.040670669518345,2,2
2019-07-19,11419.25,11419.25,11640.349609375,11399.2998046875,11627.9501953125,446000,-0.0153187821435988,-0.015437326885714,0.1248330577585459,11706.4,11718.51,-0.0260019634370243,-0.1049568533012241,-0.055366426535958,2,2
2019-07-22,11346.2001953125,11346.2001953125,11398.150390625,11301.25,11392.849609375,516000,-0.0063970755248812,-0.0064176244949366,0.1261269524159496,11688.727490234374,11719.85599609375,-0.0302103211217081,0.1569506726457399,-0.0614093188487459,2,2
2019-07-23,11331.0498046875,11331.0498046875,11398.150390625,11302.7998046875,11372.25,458900,-0.0013352832106081,-0.001336175495625,0.1207509949150767,11665.457470703124,11723.51298828125,-0.0394525796251769,-0.1106589147286821,-0.0626626032269205,2,2
2019-07-24,11271.2998046875,11271.2998046875,11359.75,11229.7998046875,11322.4501953125,413200,-0.0052731212932523,-0.0052870732659151,0.1188675398463155,11636.644970703124,11724.49798828125,-0.0486387488974306,-0.0995859664414905,-0.0676052970128062,2,2
2019-07-25,11252.150390625,11252.150390625,11361.400390625,11239.349609375,11290.400390625,553700,-0.0016989534831232,-0.0017003983413219,0.1186783096974901,11607.175,11726.40099609375,-0.0497738407373995,0.3400290416263312,-0.069189392241092,2,2
2019-07-26,11284.2998046875,11284.2998046875,11307.599609375,11210.0498046875,11247.4501953125,522700,0.0028571795564771,0.0028531055771835,0.1199516607349425,11581.947509765623,11726.945,-0.0427989007753785,-0.0559869965685388,-0.0665298992016512,2,2
2019-07-29,11189.2001953125,11189.2001953125,11310.9501953125,11152.400390625,11307.5,482900,-0.0084276039294431,-0.0084633169752627,0.1173206600779109,11548.1275390625,11722.58599609375,-0.057005076551553,-0.0761431031184235,-0.0743968154911571,2,2
2019-07-30,11085.400390625,11085.400390625,11267.4501953125,11072.650390625,11213.7001953125,479100,-0.0092767850137299,-0.0093200823653439,0.1166061105686635,11506.882568359377,11707.72900390625,-0.069259332476068,-0.0078691240422448,-0.0829834372418696,2,2
2019-07-31,11118.0,11118.0,11145.2998046875,10999.400390625,11034.0498046875,536700,0.0029407696814063,0.0029364540769757,0.1180324342428671,11466.945068359377,11695.90701171875,-0.0670275033041727,0.1202254226675014,-0.0802867027367629,2,2
2019-08-01,10980.0,10980.0,11076.75,10881.0,11060.2001953125,499900,-0.0124123043712898,-0.0124899804498931,0.1199453183342379,11418.607568359375,11680.74900390625,-0.0809215895536442,-0.0685671697410098,-0.0917024641167169,2,2
2019-08-02,10997.349609375,10997.349609375,11080.150390625,10848.9501953125,10930.2998046875,547400,0.0015801101434427,0.0015788630828991,0.1184650708596868,11377.917529296876,11667.555,-0.068901059959066,0.0950190038007601,-0.0902672539670037,2,2
2019-08-05,10862.599609375,10862.599609375,10895.7998046875,10782.599609375,10895.7998046875,506600,-0.0122529522827143,-0.0123286385918026,0.1033231961603597,11343.117529296876,11647.925,-0.0602149069542546,-0.0745341614906832,-0.1014141658941688,2,2
2019-08-06,10948.25,10948.25,11018.5498046875,10813.7998046875,10815.400390625,517900,0.0078848888576432,0.007853965566277,0.1100721763800895,11312.735009765624,11628.395,-0.052583560785793,0.0223055665219107,-0.0943289164631917,2,2
2019-08-07,10855.5,10855.5,10975.650390625,10835.900390625,10958.099609375,548500,-0.0084716735551343,-0.0085077621466028,0.1117493754883922,11280.564990234376,11606.93,-0.0559532101999562,0.0590847653987256,-0.1020014662312404,2,2
2019-08-08,11032.4501953125,11032.4501953125,11058.0498046875,10842.9501953125,10899.2001953125,482500,0.0163005108297638,0.0161690837982416,0.1260132641029696,11253.04248046875,11590.35701171875,-0.0475226563942503,-0.1203281677301731,-0.0873636314064307,2,2
2019-08-09,11109.650390625,11109.650390625,11181.4501953125,11062.7998046875,11087.900390625,538100,0.0069975566574775,0.0069731873754653,0.1303516420919336,11230.9,11573.63201171875,-0.0383336601925989,0.1152331606217615,-0.0809774067095225,2,2
2019-08-13,10925.849609375,10925.849609375,11145.900390625,10901.599609375,11139.400390625,624600,-0.0165442452991232,-0.0166826297594268,0.1388182583416585,11197.775,11553.6930078125,-0.0571694867976744,0.1607507898160194,-0.0961819419283566,0,2
2019-08-14,11029.400390625,11029.400390625,11078.150390625,10935.599609375,11003.25,511500,0.0094775953314556,0.0094329646972824,0.1419201457453769,11166.1150390625,11532.51001953125,-0.0542931456071767,-0.1810758885686839,-0.0876159201206914,0,2
2019-08-16,11047.7998046875,11047.7998046875,11068.650390625,10924.2998046875,11043.650390625,470900,0.0016682152620135,0.0016668253365152,0.1417152164422001,11134.130029296875,11513.0330078125,-0.0547337065508021,-0.0793743890518083,-0.0860938670738185,0,2
2019-08-19,11053.900390625,11053.900390625,11146.900390625,11037.849609375,11094.7998046875,369500,0.0005521991749806,0.0005520467691192,0.1409260737335529,11106.980029296876,11497.236015625,-0.0468228562555357,-0.2153323423232108,-0.0855892088612069,0,2
2019-08-20,11017.0,11017.0,11076.2998046875,10985.2998046875,11063.900390625,444700,-0.0033382235519596,-0.0033438078514244,0.1323627217200727,11086.867529296876,11480.1630078125,-0.0352256058847998,0.2035182679296345,-0.0886417165003524,0,2
2019-08-21,10918.7001953125,10918.7001953125,11034.2001953125,10906.650390625,11018.150390625,557900,-0.0089225564752201,-0.0089626008590573,0.1338420666795632,11065.492529296876,11460.0830078125,-0.037677812187433,0.2545536316617944,-0.0967733622540376,0,2
2019-08-22,10741.349609375,10741.349609375,10908.25,10718.2998046875,10905.2998046875,668200,-0.0162428295277892,-0.0163761903599742,0.1432857464147962,11036.00751953125,11435.5980078125,-0.0520428561763579,0.1977056820218676,-0.1114443185559036,0,2
2019-08-23,10829.349609375,10829.349609375,10862.5498046875,10637.150390625,10699.599609375,667100,0.0081926390258439,0.0081592615346459,0.1479063636393623,11013.910009765625,11414.06099609375,-0.0392102244613085,-0.0016462137084705,-0.1041647026034693,0,2
2019-08-26,11057.849609375,11057.849609375,11070.2998046875,10756.5498046875,11000.2998046875,684100,0.0211000667853762,0.0208805429846769,0.1687615665724518,11004.194970703124,11396.9369921875,-0.0172678798722675,0.0254834357667517,-0.0852625179997051,0,2
2019-08-27,11105.349609375,11105.349609375,11141.75,11049.5,11106.5498046875,685600,0.0042955910667956,0.0042863913515562,0.1692570172699795,10995.2474609375,11382.57798828125,-0.0158583340047526,0.0021926618915362,-0.0813331798435615,0,2
2019-08-28,11046.099609375,11046.099609375,11129.650390625,10987.650390625,11101.2998046875,550000,-0.0053352665232603,-0.0053495498840406,0.1677410991489184,10988.092431640624,11370.05697265625,-0.0127891702212503,-0.1977829638273045,-0.0862345121751722,0,2
2019-08-29,10948.2998046875,10948.2998046875,11021.099609375,10922.400390625,10996.0498046875,649900,-0.0088537862364102,-0.0088932138970112,0.1674548480016534,10981.23740234375,11355.19296875,-0.0123676710904774,0.1816363636363636,-0.0943247964745822,0,2
2019-08-30,11023.25,11023.25,11042.599609375,10874.7998046875,10987.7998046875,628200,0.0068458296401794,0.006822503346491,0.169110149782662,10976.49990234375,11341.82896484375,-0.0085222162259399,-0.0333897522695799,-0.0881246983219125,0,2
2019-09-03,10797.900390625,10797.900390625,10967.5,10772.7001953125,10960.9501953125,483000,-0.0204431188057061,-0.0206549716202419,0.1790271806830521,10967.394921875,11321.15197265625,-0.0165846638775045,-0.2311365807067812,-0.1067662734501067,0,2
2019-09-04,10844.650390625,10844.650390625,10858.75,10746.349609375,10790.400390625,508800,0.0043295454031591,0.0043201998863098,0.1797805218399826,10959.7599609375,11303.56298828125,-0.0138850926972283,0.0534161490683229,-0.102898977475376,0,2
2019-09-05,10847.900390625,10847.900390625,10920.099609375,10816.0,10860.9501953125,595700,0.0002996869316147,0.000299642034456,0.1744555102115233,10959.025,11286.52798828125,-0.0013531953011794,0.1707940251572326,-0.1026301280225872,0,2
2019-09-06,10946.2001953125,10946.2001953125,10957.0498046875,10867.4501953125,10883.7998046875,497200,0.0090616433731685,0.0090208330367241,0.1752058161659503,10958.922509765624,11269.52298828125,-0.000187226697189,-0.1653516870908175,-0.094498482268902,0,2
2019-09-09,11003.0498046875,11003.0498046875,11028.849609375,10889.7998046875,10936.7001953125,412500,0.0051935473827113,0.0051801074294417,0.1731245578999656,10966.3,11252.63298828125,0.0135921702996177,-0.1703539823008849,-0.0897957172314484,0,2
2019-09-11,11035.7001953125,11035.7001953125,11054.7998046875,11011.650390625,11028.5,687100,0.0029673946046386,0.00296300057966,0.1635293814967411,10966.4625,11236.51599609375,0.0002945855129607,0.6656969696969697,-0.087094781953642,0,2
2019-09-12,10982.7998046875,10982.7998046875,11081.75,10964.9501953125,11058.2998046875,551400,-0.0047935690249604,-0.0048050950254965,0.1622213548947126,10960.119970703125,11220.395,-0.0114180538070346,-0.1974967253674865,-0.0914708561295938,0,2
2019-09-13,11075.900390625,11075.900390625,11084.4501953125,10945.75,10986.7998046875,624300,0.0084769446400874,0.0084412171097482,0.1534067283959506,10967.622509765624,11204.601015625,0.0137335572623338,0.132208922742111,-0.0837693048730983,2,2
2019-09-16,11003.5,11003.5,11052.7001953125,10968.2001953125,10994.849609375,434500,-0.0065367498868337,-0.0065582079983637,0.1518012642637474,10966.327490234376,11186.46501953125,-0.0023483045050223,-0.3040205029633189,-0.0897584757657826,2,2
2019-09-17,10817.599609375,10817.599609375,11000.099609375,10796.5,11000.099609375,482000,-0.016894659937747,-0.0170390027633122,0.162994054782946,10954.81748046875,11164.48201171875,-0.0208367457215171,0.1093210586881472,-0.1051366967789363,2,2
2019-09-18,10840.650390625,10840.650390625,10885.150390625,10804.849609375,10872.7998046875,519200,0.0021308591630644,0.0021285921026311,0.1632957304962738,10944.15498046875,11142.36001953125,-0.0192918329697326,0.0771784232365144,-0.1032298691095775,2,2
2019-09-19,10704.7998046875,10704.7998046875,10845.2001953125,10670.25,10845.2001953125,642600,-0.0125315899915916,-0.0126107725834496,0.1683154163114669,10928.544970703126,11120.2330078125,-0.0283380407835617,0.2376733436055469,-0.1144678247066023,2,2
2019-09-20,11274.2001953125,11274.2001953125,11381.900390625,10691.0,10746.7998046875,1356800,0.0531911293077771,0.0518247259951442,0.2505078014351041,10946.319970703124,11114.54501953125,0.0325588205226681,1.1114223467164646,-0.067365368264374,2,2
2019-09-23,11600.2001953125,11600.2001953125,11694.849609375,11471.349609375,11542.7001953125,882800,0.028915576657539,0.0285054094215263,0.2583239266914047,10989.2625,11115.431015625,0.0799574184968245,-0.3493514150943396,-0.0403977000769468,2,2
2019-09-24,11588.2001953125,11588.2001953125,11655.0498046875,11539.2001953125,11590.7001953125,651700,-0.0010344649056013,-0.001035000333708,0.2583494609253605,11027.205029296874,11117.21701171875,0.0700735144131425,-0.2617806977797916,-0.0413903749795515,2,2
2019-09-25,11440.2001953125,11440.2001953125,11564.9501953125,11416.099609375,11564.849609375,629100,-0.0127716122871148,-0.0128538704574952,0.2557903838172661,11046.32255859375,11114.3630078125,0.0345773002386773,-0.0346785330673622,-0.0536333654450092,2,2
2019-09-26,11571.2001953125,11571.2001953125,11610.849609375,11466.349609375,11469.849609375,844500,0.011450848565891,0.011385783826013,0.2579746409184092,11069.615087890625,11114.73701171875,0.041948304404954,0.3423938960419648,-0.0427966644249081,2,2
2019-09-27,11512.400390625,11512.400390625,11593.599609375,11499.75,11556.349609375,650000,-0.0050815648934429,-0.0050945199509384,0.2578791299137294,11092.930126953124,11113.21802734375,0.0422140662985008,-0.2303137951450562,-0.047660755290853,2,2
2019-09-30,11474.4501953125,11474.4501953125,11508.25,11390.7998046875,11491.150390625,756800,-0.0032964624252822,-0.0033019077276591,0.2554797796376177,11119.237646484376,11109.4550390625,0.0480577258580121,0.1643076923076922,-0.0508001058271584,2,2
2019-10-01,11359.900390625,11359.900390625,11554.2001953125,11247.900390625,11515.400390625,1305400,-0.0099830321050411,-0.0100331967125401,0.2585510527706631,11136.070166015625,11102.903046875,0.0305400304470098,0.724894291754757,-0.0602759988447875,2,2
2019-10-03,11314.0,11314.0,11370.400390625,11257.349609375,11322.25,1017500,-0.0040405627731454,-0.0040487479027005,0.2460938269998029,11161.875146484375,11097.2450390625,0.0477962928629245,-0.2205454266891374,-0.0640730126608866,2,2
